Writing this to a file.
NOT jumping at x:256, y:228, r:256, startY:0 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:302, y:228, r:302, startY:224 collision
NOT jumping at x:304, y:228, r:304, startY:224 collision
NOT jumping at x:306, y:228, r:306, startY:224 collision
NOT jumping at x:308, y:228, r:308, startY:224 collision
NOT jumping at x:310, y:228, r:310, startY:224 collision
NOT jumping at x:312, y:228, r:312, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision and key up pressed
jumping at x:314, y:217, r:314
jumping at x:314, y:210, r:314
jumping at x:314, y:204, r:314
jumping at x:314, y:197, r:314
jumping at x:314, y:191, r:314
jumping at x:314, y:184, r:314
jumping at x:314, y:178, r:314
jumping at x:314, y:173, r:314
jumping at x:314, y:167, r:314
jumping at x:314, y:162, r:314
jumping at x:314, y:157, r:314
jumping at x:314, y:152, r:314
jumping at x:314, y:148, r:314
jumping at x:314, y:144, r:314
jumping at x:314, y:140, r:314
jumping at x:314, y:137, r:314
jumping at x:314, y:134, r:314
jumping at x:314, y:132, r:314
jumping at x:314, y:130, r:314
jumping at x:314, y:129, r:314
jumping at x:314, y:128, r:314
jumping at x:314, y:128, r:314
jumping at x:314, y:128, r:314and jumpAngle > 90 1

jumping at x:314, y:128, r:314and jumpAngle > 90 1

jumping at x:314, y:129, r:314and jumpAngle > 90 1

jumping at x:314, y:130, r:314and jumpAngle > 90 1

jumping at x:314, y:132, r:314and jumpAngle > 90 1

jumping at x:314, y:134, r:314and jumpAngle > 90 1

jumping at x:314, y:137, r:314and jumpAngle > 90 1

jumping at x:314, y:140, r:314and jumpAngle > 90 1

jumping at x:314, y:144, r:314and jumpAngle > 90 1

jumping at x:314, y:148, r:314and jumpAngle > 90 1

jumping at x:314, y:152, r:314and jumpAngle > 90 1

jumping at x:314, y:157, r:314and jumpAngle > 90 1

jumping at x:314, y:162, r:314and jumpAngle > 90 1

jumping at x:314, y:167, r:314and jumpAngle > 90 1

jumping at x:314, y:173, r:314and jumpAngle > 90 1

jumping at x:314, y:178, r:314and jumpAngle > 90 1

jumping at x:314, y:184, r:314and jumpAngle > 90 1

jumping at x:314, y:191, r:314and jumpAngle > 90 1

jumping at x:314, y:197, r:314and jumpAngle > 90 1

jumping at x:314, y:204, r:314and jumpAngle > 90 1

jumping at x:314, y:210, r:314and jumpAngle > 90 1

jumping at x:314, y:217, r:314and jumpAngle > 90 1

jumping with 180 angle at x:314, y:217, r:314
NOT jumping at x:314, y:221, r:314, startY:224
NOT jumping at x:314, y:225, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision and key up pressed
jumping at x:314, y:217, r:314
jumping at x:314, y:210, r:314
jumping at x:314, y:204, r:314
jumping at x:314, y:197, r:314
jumping at x:314, y:191, r:314
jumping at x:314, y:184, r:314
jumping at x:314, y:178, r:314
jumping at x:314, y:173, r:314
jumping at x:314, y:167, r:314
jumping at x:314, y:162, r:314
jumping at x:314, y:157, r:314
jumping at x:314, y:152, r:314
jumping at x:314, y:148, r:314
jumping at x:314, y:144, r:314
jumping at x:314, y:140, r:314
jumping at x:314, y:137, r:314
jumping at x:314, y:134, r:314
jumping at x:314, y:132, r:314
jumping at x:314, y:130, r:314
jumping at x:314, y:129, r:314
jumping at x:314, y:128, r:314
jumping at x:314, y:128, r:314
jumping at x:314, y:128, r:314and jumpAngle > 90 1

jumping at x:314, y:128, r:314and jumpAngle > 90 1

jumping at x:314, y:129, r:314and jumpAngle > 90 1

jumping at x:314, y:130, r:314and jumpAngle > 90 1

jumping at x:314, y:132, r:314and jumpAngle > 90 1

jumping at x:314, y:134, r:314and jumpAngle > 90 1

jumping at x:314, y:137, r:314and jumpAngle > 90 1

jumping at x:314, y:140, r:314and jumpAngle > 90 1

jumping at x:314, y:144, r:314and jumpAngle > 90 1

jumping at x:314, y:148, r:314and jumpAngle > 90 1

jumping at x:314, y:152, r:314and jumpAngle > 90 1

jumping at x:314, y:157, r:314and jumpAngle > 90 1

jumping at x:314, y:162, r:314and jumpAngle > 90 1

jumping at x:314, y:167, r:314and jumpAngle > 90 1

jumping at x:314, y:173, r:314and jumpAngle > 90 1

jumping at x:314, y:178, r:314and jumpAngle > 90 1

jumping at x:314, y:184, r:314and jumpAngle > 90 1

jumping at x:314, y:191, r:314and jumpAngle > 90 1

jumping at x:314, y:197, r:314and jumpAngle > 90 1

jumping at x:314, y:204, r:314and jumpAngle > 90 1

jumping at x:314, y:210, r:314and jumpAngle > 90 1

jumping at x:314, y:217, r:314and jumpAngle > 90 1

jumping with 180 angle at x:314, y:217, r:314
NOT jumping at x:314, y:221, r:314, startY:224
NOT jumping at x:314, y:225, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:314, y:228, r:314, startY:224 collision
NOT jumping at x:316, y:228, r:316, startY:224 collision
NOT jumping at x:318, y:228, r:318, startY:224 collision
NOT jumping at x:320, y:228, r:320, startY:224
NOT jumping at x:322, y:232, r:322, startY:224
NOT jumping at x:324, y:236, r:324, startY:224
NOT jumping at x:326, y:240, r:326, startY:224
NOT jumping at x:328, y:244, r:328, startY:224
NOT jumping at x:330, y:248, r:330, startY:224
NOT jumping at x:330, y:252, r:330, startY:224
NOT jumping at x:330, y:256, r:330, startY:224
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision
NOT jumping at x:330, y:260, r:330, startY:224 collision and key up pressed
jumping at x:330, y:249, r:330
jumping at x:330, y:242, r:330
jumping at x:330, y:236, r:330
jumping at x:330, y:229, r:330
jumping at x:330, y:223, r:330
jumping at x:330, y:216, r:330
jumping at x:330, y:210, r:330
jumping at x:330, y:205, r:330
jumping at x:330, y:199, r:330
jumping at x:330, y:194, r:330
jumping at x:330, y:189, r:330
jumping at x:330, y:184, r:330
jumping at x:330, y:180, r:330
jumping at x:330, y:176, r:330
jumping at x:330, y:172, r:330
jumping at x:330, y:169, r:330
jumping at x:330, y:166, r:330
jumping at x:330, y:164, r:330
jumping at x:330, y:162, r:330
jumping at x:330, y:161, r:330
jumping at x:330, y:160, r:330
jumping at x:330, y:160, r:330
jumping at x:330, y:160, r:330and jumpAngle > 90 1

jumping at x:330, y:160, r:330and jumpAngle > 90 1

jumping at x:330, y:161, r:330and jumpAngle > 90 1
